0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.198,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.231,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.264,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.297,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.33,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.363,-1,0,90,90,0,0,0,0,-179.978,-179.978,0,0,0,0,0,0.128,-0,-0
0.396,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.429,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.462,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.495,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.528,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.561,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.594,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.627,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.66,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.693,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.726,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.759,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.792,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.825,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.858,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.891,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.924,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.957,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
0.99,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.023,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.056,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.089,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.122,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.155,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.188,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.221,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.254,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.287,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.32,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.353,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.386,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.419,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.452,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.485,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.518,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.551,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.584,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.617,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.65,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.683,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.716,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.749,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.782,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.815,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.848,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.881,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.914,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.947,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
1.98,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.013,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.046,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.079,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.112,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.145,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
2.178,-1,0,90,90,0,0,0,0,-179.979,-179.979,0,0,0,0,0,0.128,-0,-0
