0,0,0,0,0
0.033,0,0,0,0
0.066,0,0,0,0
0.099,0,0,0,0
0.132,0,0,0,0
0.165,0,0,0,0
0.198,0,0,0,0
0.231,0,0,0,0
0.264,0,0,0,0
0.297,0,0,0,0
0.33,0,0,0,0
0.363,0,0,0,0
0.396,0,0,0,0
0.429,0,0,0,0
0.462,0,0,0,0
0.495,0,0,0,0
0.528,0,0,0,0
0.561,0,0,0,0
0.594,0,0,0,0
0.627,0,0,0,0
0.66,0,0,0,0
0.693,0,0,0,0
0.726,0,0,0,0
0.759,0,0,0,0
0.792,0,0,0,0
0.825,0,0,0,0
0.858,0,0,0,0
0.891,0,0,0,0
0.924,0,0,0,0
0.957,0,0,0,0
0.99,0,0,0,0
1.023,0,0,0,0
1.056,0,0,0,0
1.089,0,0,0,0
1.122,0,0,0,0
1.155,0,0,0,0
1.188,0,0,0,0
1.221,0,0,0,0
1.254,0,0,0,0
1.287,0,0,0,0
1.32,0,0,0,0
1.353,0,0,0,0
1.386,0,0,0,0
1.419,0,0,0,0
1.452,0,0,0,0
1.485,0,0,0,0
1.518,0,0,0,0
1.551,0,0,0,0
1.584,0,0,0,0
1.617,-1,0,0,0
1.65,-1,0,0,0
1.683,-1,0,0,0
1.716,-1,0,0,0
1.749,-1,0,0,0
1.782,-1,0,0,0
1.815,-1,0,0,0
1.848,-1,0,0,0
1.881,-1,0,0,0
1.914,-1,0,0,0
1.947,-1,0,0,0
1.98,-1,0,0,0
2.013,-1,0,0,0
2.046,-1,0,0,0
2.079,-1,0,0,0
2.112,-1,0,0,0
2.145,-1,0,0,0
2.178,-1,0,0,0
2.211,-1,0,0,0
2.244,-1,0,0,0
2.277,-1,0,0,0
2.31,-1,0,0,0
2.343,-1,0,0,0
2.376,-1,0,0,0
2.409,-1,0,0,0
2.442,-1,0,0,0
2.475,-1,0,0,0
2.508,-1,0,0,0
2.541,-1,0,0,0
2.574,-1,0,0,0
2.607,-1,0,0,0
2.64,-1,0,0,0
2.673,-1,0,0,0
2.706,-1,0,0,0
2.739,-1,0,0,0
2.772,-1,0,0,0
2.805,-1,0,0,0
2.838,-1,0,0,0
2.871,-1,0,0,0
2.904,-1,0,0,0
2.937,-1,0,0,0
2.97,-1,0,0,0
3.003,-1,0,0,0
3.036,-1,0,0,0
3.069,-1,0,0,0
3.102,-1,0,0,0
3.135,-1,0,0,0
3.168,-1,0,0,0
3.201,-1,0,0,0
3.234,-1,0,0,0
3.267,-1,0,0,0
3.3,-1,0,0,0
3.333,-1,0,0,0
3.366,-1,0,0,0
3.399,-1,0,0,0
3.432,-1,0,0,0
3.465,-1,0,0,0
3.498,-1,0,0,0
3.531,-1,0,0,0
3.564,-1,0,0,0
3.597,-1,0,0,0
3.63,-1,0,0,0
3.663,-1,0,0,0
3.696,-1,0,0,0
3.729,-1,0,0,0
3.762,-1,0,0,0
3.795,-1,0,0,0
3.828,-1,0,0,0
3.861,-1,0,0,0
3.894,-1,0,0,0
3.927,-1,0,0,0
3.96,-1,0,0,0
3.993,-1,0,0,0
4.026,-1,0,0,0
4.059,-1,0,0,0
4.092,-1,0,0,0
4.125,-1,0,0,0
4.158,-1,0,0,0
4.191,-1,0,0,0
4.224,-1,0,0,0
4.257,-1,0,0,0
4.29,-1,0,0,0
4.323,-1,0,0,0
4.356,-1,0,0,0
4.389,-1,0,0,0
4.422,-1,0,0,0
4.455,-1,0,0,0
4.488,-1,0,0,0
4.521,-1,0,0,0
4.554,-1,0,0,0
4.587,-1,0,0,0
4.62,-1,0,0,0
4.653,-1,0,0,0
4.686,-1,0,0,0
4.719,-1,0,0,0
4.752,-1,0,0,0
4.785,-1,0,0,0
4.818,-1,0,0,0
4.851,-1,0,0,0
4.884,-1,0,0,0
4.917,-1,0,0,0
4.95,-1,0,0,0
4.983,-1,0,0,0
5.016,-1,0,0,0
5.049,-1,0,0,0
5.082,-1,0,0,0
5.115,-1,0,0,0
5.148,-1,0,0,0
5.181,-1,0,0,0
5.214,-1,0,0,0
5.247,-1,0,0,0
5.28,-1,0,0,0
5.313,-1,0,0,0
5.346,-1,0,0,0
5.379,-1,0,0,0
5.412,-1,0,0,0
5.445,-1,0,0,0
5.478,-1,0,0,0
5.511,-1,0,0,0
5.544,-1,0,0,0
5.577,-1,0,0,0
5.61,-1,0,0,0
5.643,-1,0,0,0
5.676,-1,0,0,0
5.709,-1,0,0,0
5.742,-1,0,0,0
5.775,-1,0,0,0
5.808,-1,0,0,0
5.841,-1,0,0,0
5.874,-1,0,0,0
5.907,-1,0,0,0
5.94,-1,0,0,0
5.973,-1,0,0,0
6.006,-1,0,0,0
6.039,-1,0,0,0
6.072,-1,0,0,0
6.105,-1,0,0,0
6.138,-1,0,0,0
6.171,-1,0,0,0
6.204,-1,0,0,0
6.237,-1,0,0,0
6.27,-1,0,0,0
6.303,-1,0,0,0
6.336,-1,0,0,0
6.369,-1,0,0,0
6.402,-1,0,0,0
6.435,-1,0,-0,-1.52826e-038
6.468,-1,0,-0,-1.52826e-038
6.501,-1,0,-0,-1.52826e-038
6.534,-1,0,-0,-1.52826e-038
6.567,-1,0,-0,-1.52826e-038
6.6,-1,0,-0,-1.52826e-038
6.633,-1,0,-0,-1.52826e-038
6.666,-1,0,-0,-1.52826e-038
6.699,-1,0,-0,-1.52826e-038
6.732,-1,0,-0,-1.52826e-038
6.765,-1,0,-0,-1.52826e-038
6.798,-1,0,-0,-1.52826e-038
6.831,-1,0,-0,-1.52826e-038
6.864,-1,0,-0,-1.52826e-038
6.897,-1,0,-0,-1.52826e-038
6.93,-1,0,-0,-1.52826e-038
6.963,-1,0,-0,-1.52826e-038
6.996,-1,0,-0,-1.52826e-038
7.029,-1,0,-0,-1.52826e-038
7.062,-1,0,-0,-1.52826e-038
7.095,-1,0,-0,-1.52826e-038
7.128,-1,0,-0,-1.52826e-038
7.161,-1,0,-0,-1.52826e-038
7.194,-1,0,-0,-1.52826e-038
7.227,-1,0,-0,-1.52826e-038
7.26,-1,0,-0,-1.52826e-038
7.293,-1,0,-0,-1.52826e-038
7.326,-1,0,-0,-1.52826e-038
7.359,-1,0,-0,-1.52826e-038
7.392,-1,0,-0,-1.52826e-038
7.425,-1,0,-0,-1.52826e-038
7.458,-1,0,-0,-1.52826e-038
7.491,-1,0,-0,-1.52826e-038
7.524,-1,0,-0,-1.52826e-038
7.557,-1,0,-0,-1.52826e-038
7.59,-1,0,-0,-1.52826e-038
7.623,-1,0,-0,-1.52826e-038
7.656,-1,0,-0,-1.52826e-038
7.689,-1,0,-0,-1.52826e-038
7.722,-1,0,-0,-1.52826e-038
7.755,-1,0,-0,-1.52826e-038
7.788,-1,0,-0,-1.52826e-038
7.821,-1,0,-0,-1.52826e-038
7.854,-1,0,-0,-1.52826e-038
7.887,-1,0,-0,-1.52826e-038
7.92,-1,0,-0,-1.52826e-038
7.953,-1,0,-0,-1.52826e-038
7.986,-1,0,-0,-1.52826e-038
8.019,-1,0,-0,-1.52826e-038
8.052,-1,0,-0,-1.52826e-038
8.085,-1,0,-0,-1.52826e-038
8.118,-1,0,-2.3396,0.498787
8.151,-1,0,-2.33987,0.499624
8.184,-1,0,-2.34096,0.505867
8.217,-1,0,-2.34198,0.509482
8.25,-1,0,-2.34326,0.513041
8.283,-1,0,-2.34405,0.516538
8.316,-1,0,-2.34429,0.517929
8.349,-1,0,-2.34413,0.518084
8.382,-1,0,-2.34418,0.51807
8.415,-1,0,-2.34273,0.515077
8.448,-1,0,-2.34195,0.512143
8.481,-1,0,-2.34186,0.506991
8.514,-1,0,-2.34007,0.486944
